ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
35441,Benjamin Fortescue Finnis,M,27,171,73,Great Britain,GBR,1964 Summer,1964,Summer,Tokyo,Modern Pentathlon,Modern Pentathlon Men's Team,Gold
35442,Vincenzo Finocchiaro,M,19,175,75,Italy,ITA,1972 Summer,1972,Summer,Munich,Swimming,"Swimming Men's 1,500 metres Freestyle",Silver
35443,Yoel Segundo Finol Rivas,M,19,168,52,Venezuela,VEN,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Flyweight,Bronze
35447,Mauricio Fiol Villanueva,M,18,178,72,Peru,PER,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 200 metres Butterfly,Gold
35448,Fiolet,M,26,180,80,Pupilles de Neptune de Lille #2-1,FRA,1900 Summer,1900,Summer,Paris,Water Polo,Water Polo Men's Water Polo,Bronze
35449,"Franciscus Antonius ""Frans"" Fiolet",M,21,182,80,Netherlands,NED,1960 Summer,1960,Summer,Roma,Hockey,Hockey Men's Hockey,Gold
35452,Danilo Fioravanti,M,22,170,72,Italy,ITA,1936 Summer,1936,Summer,Berlin,Gymnastics,Gymnastics Men's Rings,Gold
35452,Danilo Fioravanti,M,34,165,62,Italy,ITA,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Pommelled Horse,Gold
35453,Domenico Fioravanti,M,23,179,76,Italy,ITA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 100 metres Breaststroke,Gold
35453,Domenico Fioravanti,M,23,179,76,Italy,ITA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 200 metres Breaststroke,Gold
35457,Deni Fiorentini,M,28,191,86,Italy,ITA,2012 Summer,2012,Summer,London,Water Polo,Water Polo Men's Water Polo,Silver
35458,Goran Fiorentini,M,22,190,85,Italy,ITA,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Men's Water Polo,Bronze
35463,Juliano Ernani Malegreau Fiori,M,31,191,107,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,Silver
35464,Agustn Ignacio Fiorilli,M,21,170,71,Argentina,ARG,2000 Summer,2000,Summer,Sydney,Swimming,"Swimming Men's 1,500 metres Freestyle",Silver
35466,Mario Fiorillo,M,29,179,70,Italy,ITA,1992 Summer,1992,Summer,Barcelona,Water Polo,Water Polo Men's Water Polo,Gold
35470,Victor Firea,M,29,,,Romania,ROU,1952 Summer,1952,Summer,Helsinki,Athletics,"Athletics Men's 3,000 metres Steeplechase",Silver
35471,Baptiste Firiam,M,21,173,60,Vanuatu,VAN,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 400 metres,Silver
35475,Charles Auguste Frdric Firmenich,M,61,163,69,Ylliam II,SUI,1936 Summer,1936,Summer,Berlin,Sailing,Sailing Mixed 6 metres,Silver
35476,Georges Firmenich,M,22,186,92,Ylliam II,SUI,1936 Summer,1936,Summer,Berlin,Sailing,Sailing Mixed 6 metres,Silver
35477,Georges Firmin,M,28,180,78,France,FRA,1952 Summer,1952,Summer,Helsinki,Weightlifting,Weightlifting Men's Light-Heavyweight,Bronze
35479,Kamran Gholam Reza Firouzpour,M,21,187,100,Iran,IRI,1976 Summer,1976,Summer,Montreal,Water Polo,Water Polo Men's Water Polo,Bronze
35480,Tatyana Pavlovna Firova,F,21,174,59,Russia,RUS,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
35480,Tatyana Pavlovna Firova,F,25,174,59,Russia,RUS,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
35480,Tatyana Pavlovna Firova,F,29,174,59,Russia,RUS,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
35483,Anatoly Vasilyevich Firsov,M,22,176,75,Soviet Union,URS,1964 Winter,1964,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
35483,Anatoly Vasilyevich Firsov,M,27,176,75,Soviet Union,URS,1968 Winter,1968,Winter,Grenoble,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
35483,Anatoly Vasilyevich Firsov,M,31,176,75,Soviet Union,URS,1972 Winter,1972,Winter,Sapporo,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
35486,Sharon Anne Firth,F,26,164,52,Canada,CAN,1980 Winter,1980,Winter,Lake Placid,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,Gold
35487,Shirley Anne Firth (-Larsson),F,18,164,52,Canada,CAN,1972 Winter,1972,Winter,Sapporo,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,Bronze
35488,Liam Firus,M,21,170,68,Canada,CAN,2014 Winter,2014,Winter,Sochi,Figure Skating,Figure Skating Men's Singles,Gold
35490,Andrea Fischbacher,F,24,164,58,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Women's Super G,Gold
35496,Aria Fischer,F,17,183,78,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,Gold
35498,Carsten Fischer,M,22,185,80,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Hockey,Hockey Men's Hockey,Silver
35498,Carsten Fischer,M,27,185,80,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Men's Hockey,Silver
35498,Carsten Fischer,M,30,185,80,Germany,GER,1992 Summer,1992,Summer,Barcelona,Hockey,Hockey Men's Hockey,Gold
35507,Fanny Fischer,F,21,175,63,Germany,GER,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Gold
35510,"Friedrich ""Fritz"" Fischer",M,27,181,77,West Germany,FRG,1984 Winter,1984,Winter,Sarajevo,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Bronze
35510,"Friedrich ""Fritz"" Fischer",M,31,181,77,West Germany,FRG,1988 Winter,1988,Winter,Calgary,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Silver
35510,"Friedrich ""Fritz"" Fischer",M,35,181,77,Germany,GER,1992 Winter,1992,Winter,Albertville,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Gold
35512,Gustav Fischer,M,36,176,75,Switzerland,SUI,1952 Summer,1952,Summer,Helsinki,Equestrianism,"Equestrianism Mixed Dressage, Team",Silver
35512,Gustav Fischer,M,40,176,75,Switzerland,SUI,1956 Summer,1956,Summer,Stockholm,Equestrianism,"Equestrianism Mixed Dressage, Team",Bronze
35512,Gustav Fischer,M,44,176,75,Switzerland,SUI,1960 Summer,1960,Summer,Roma,Equestrianism,"Equestrianism Mixed Dressage, Individual",Silver
35512,Gustav Fischer,M,48,176,75,Switzerland,SUI,1964 Summer,1964,Summer,Tokyo,Equestrianism,"Equestrianism Mixed Dressage, Team",Silver
35512,Gustav Fischer,M,52,176,75,Switzerland,SUI,1968 Summer,1968,Summer,Mexico City,Equestrianism,"Equestrianism Mixed Dressage, Team",Bronze
35514,Heike Fischer,F,25,172,62,Germany,GER,2008 Summer,2008,Summer,Beijing,Diving,Diving Women's Synchronized Springboard,Bronze
35516,"Heinrich ""Heini"" Fischer",M,22,188,87,Switzerland,SUI,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxless Pairs,Silver
35523,Makenzie Fischer,F,19,186,74,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,Gold
35524,Marcel Fischer,M,25,190,78,Switzerland,SUI,2004 Summer,2004,Summer,Athina,Fencing,"Fencing Men's epee, Individual",Gold
35525,Murilo Antnio Fischer,M,29,170,68,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Cycling,"Cycling Men's Road Race, Individual",Silver
35525,Murilo Antnio Fischer,M,33,170,68,Brazil,BRA,2012 Summer,2012,Summer,London,Cycling,"Cycling Men's Road Race, Individual",Silver
35526,sa Nilla Maria Fischer,F,32,176,68,Sweden,SWE,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Women's Football,Silver
35528,Patrick Fischer,M,30,182,86,Switzerland,SUI,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
35529,Paul Fischer,M,27,211,120,Germany,GER,1908 Summer,1908,Summer,London,Gymnastics,Gymnastics Men's Individual All-Around,Silver
35535,Roman Fischer,M,20,180,82,Austria,AUT,1936 Summer,1936,Summer,Berlin,Fencing,"Fencing Men's epee, Individual",Silver
35535,Roman Fischer,M,20,167,60,Austria,AUT,1936 Summer,1936,Summer,Berlin,Fencing,"Fencing Men's epee, Team",Bronze
35536,"Ronald Alexander ""Ron"" Fischer",M,32,190,94,Germany,GER,1992 Winter,1992,Winter,Albertville,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
35539,Sven Fischer,M,22,186,82,Germany,GER,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Men's 20 kilometres,Bronze
35539,Sven Fischer,M,22,186,82,Germany,GER,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Gold
35539,Sven Fischer,M,26,186,82,Germany,GER,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Gold
35539,Sven Fischer,M,30,186,82,Germany,GER,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Men's 10 kilometres Sprint,Silver
35539,Sven Fischer,M,30,186,82,Germany,GER,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Silver
35539,Sven Fischer,M,34,186,82,Germany,GER,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Men's 10 kilometres Sprint,Gold
35539,Sven Fischer,M,34,186,82,Germany,GER,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Men's 12.5 kilometres Pursuit,Bronze
35539,Sven Fischer,M,34,186,82,Germany,GER,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Gold
35543,Volker Fischer,M,25,187,90,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Fencing,"Fencing Men's epee, Team",Silver
35543,Volker Fischer,M,33,187,90,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Fencing,"Fencing Men's epee, Individual",Bronze
35543,Volker Fischer,M,33,187,90,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Fencing,"Fencing Men's epee, Team",Gold
35543,Volker Fischer,M,38,187,90,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Men's epee, Team",Silver
35544,Werner Fischer,M,23,176,82,Brigantia,AUT,1964 Summer,1964,Summer,Tokyo,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,Silver
35550,Birgit Fischer-Schmidt,F,18,172,69,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",Gold
35550,Birgit Fischer-Schmidt,F,26,172,69,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",Silver
35550,Birgit Fischer-Schmidt,F,26,172,69,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Gold
35550,Birgit Fischer-Schmidt,F,26,172,69,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Gold
35550,Birgit Fischer-Schmidt,F,30,172,69,Germany,GER,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",Gold
35550,Birgit Fischer-Schmidt,F,30,172,69,Germany,GER,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Silver
35550,Birgit Fischer-Schmidt,F,34,172,69,Germany,GER,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Silver
35550,Birgit Fischer-Schmidt,F,34,172,69,Germany,GER,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Gold
35550,Birgit Fischer-Schmidt,F,38,172,69,Germany,GER,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Gold
35550,Birgit Fischer-Schmidt,F,38,172,69,Germany,GER,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Gold
35550,Birgit Fischer-Schmidt,F,42,172,69,Germany,GER,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Silver
35550,Birgit Fischer-Schmidt,F,42,172,69,Germany,GER,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Gold
35553,Joseph Fischler,M,25,174,70,Switzerland,SUI,1928 Summer,1928,Summer,Amsterdam,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver
35555,Roland Fischnaller,M,25,186,83,Italy,ITA,2006 Winter,2006,Winter,Torino,Snowboarding,Snowboarding Men's Parallel Giant Slalom,Silver
35556,Roland Fischnaller,M,26,179,85,Italy,ITA,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Men's Downhill,Silver
35561,Erik J. Fish,M,20,194,81,Canada,CAN,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze
35562,George Winthrop Fish,M,25,173,,United States,USA,1920 Summer,1920,Summer,Antwerpen,Rugby,Rugby Men's Rugby,Gold
35563,"Jennifer Lee ""Jenny"" Fish (-Baker)",F,18,173,64,United States,USA,1968 Winter,1968,Winter,Grenoble,Speed Skating,Speed Skating Women's 500 metres,Silver
35563,"Jennifer Lee ""Jenny"" Fish (-Baker)",F,18,173,64,United States,USA,1968 Winter,1968,Winter,Grenoble,Speed Skating,"Speed Skating Women's 1,000 metres",Silver
35565,Mardy Simpson Fish,M,22,187,81,United States,USA,2004 Summer,2004,Summer,Athina,Tennis,Tennis Men's Singles,Silver
35566,Maree Beverley Fish,F,25,161,71,Australia,AUS,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Women's Hockey,Gold
35572,"Morris ""Bud"" Fisher",M,27,,,United States,USA,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres",Gold
35572,"Morris ""Bud"" Fisher",M,27,160,60,United States,USA,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team",Gold
35572,"Morris ""Bud"" Fisher",M,27,204,96,United States,USA,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Military Rifle, Prone, 300 metres, Team",Gold
35572,"Morris ""Bud"" Fisher",M,32,204,96,United States,USA,1924 Summer,1924,Summer,Paris,Shooting,"Shooting Men's Free Rifle, Prone, 600 metres",Gold
35572,"Morris ""Bud"" Fisher",M,32,184,83,United States,USA,1924 Summer,1924,Summer,Paris,Shooting,"Shooting Men's Free Rifle, 400, 600 and 800 metres, Team",Gold
35576,"Franklyn Wood ""Frank"" Fisher",M,20,182,79,Canada,CAN,1928 Winter,1928,Winter,Sankt Moritz,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
35577,Heather Margaret Fisher,F,32,168,71,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,Silver
35578,Hugh Fisher,M,28,183,83,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",Bronze
35578,Hugh Fisher,M,28,183,83,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Gold
35579,Clarence Ingals Fisher,M,26,,,United States,USA,1936 Summer,1936,Summer,Berlin,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",Silver
35580,Jim Fisher,M,25,180,71,Canada,CAN,2000 Summer,2000,Summer,Sydney,Cycling,"Cycling Men's 1,000 metres Time Trial",Gold
35582,Lenora Fisher (-Gilchrist),F,15,189,86,Canada,CAN,1952 Summer,1952,Summer,Helsinki,Swimming,Swimming Women's 100 metres Backstroke,Bronze
35586,Ryan Fisher,M,25,173,64,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Triathlon,Triathlon Men's Olympic Distance,Silver
35589,"William ""Willie"" Fisher",M,20,177,71,Great Britain,GBR,1960 Summer,1960,Summer,Roma,Boxing,Boxing Men's Light-Middleweight,Bronze
35591,Paul Darrell Fishwick,M,28,174,67,Great Britain,GBR,1964 Summer,1964,Summer,Tokyo,Hockey,Hockey Men's Hockey,Gold
35594,Sari Kristiina Fisk,F,26,163,65,Finland,FIN,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
35595,"William Mead Lindsley ""Billy"" Fiske, III",M,16,183,70,United States-2,USA,1928 Winter,1928,Winter,Sankt Moritz,Bobsleigh,Bobsleigh Men's Four/Five,Gold
35595,"William Mead Lindsley ""Billy"" Fiske, III",M,20,211,113,United States-1,USA,1932 Winter,1932,Winter,Lake Placid,Bobsleigh,Bobsleigh Men's Four,Gold
35600,William Guy Fison,M,21,170,60,"New College, Oxford-2",GBR,1912 Summer,1912,Summer,Stockholm,Rowing,Rowing Men's Coxed Eights,Silver
35601,mile Lon Fisseux,M,32,174,74,France,FRA,1900 Summer,1900,Summer,Paris,Archery,"Archery Men's Au Cordon Dore, 50 metres",Bronze
35601,mile Lon Fisseux,M,40,174,74,France,FRA,1908 Summer,1908,Summer,London,Archery,Archery Men's Continental Style,Silver
35602,Franck Fisseux,M,19,172,62,France,FRA,2004 Summer,2004,Summer,Athina,Archery,Archery Men's Individual,Gold
35603,George Robert Fissler,M,25,171,58,United States,USA,1932 Summer,1932,Summer,Los Angeles,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
35607,"Alfred Lord ""Al"" Fitch",M,23,178,68,United States,USA,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
35611,Horatio May Fitch,M,23,175,68,United States,USA,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's 400 metres,Silver
35613,Craig Steven Fitschen,M,21,183,83,United States,USA,1988 Summer,1988,Summer,Seoul,Handball,Handball Men's Handball,Bronze
35614,Doris Fitschen,F,31,175,64,Germany,GER,2000 Summer,2000,Summer,Sydney,Football,Football Women's Football,Bronze
35618,Frdric Fitting,M,28,,,Switzerland,SUI,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's Foil, Team",Gold
35618,Frdric Fitting,M,28,,,Switzerland,SUI,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's epee, Team",Bronze
35619,Willy Fitting,M,27,,,Switzerland,SUI,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's epee, Team",Bronze
35622,Hernando Carlos Mara Teresa Fitz-James Stuart y Falc Portocarrero y Osorio,M,37,155,48,Spain,ESP,1920 Summer,1920,Summer,Antwerpen,Polo,Polo Men's Polo,Silver
35623,Jacobo Mara del Pilar Carlos Manuel Fitz-James Stuart y Falc Portocarrero y Osorio,M,41,183,82,Spain,ESP,1920 Summer,1920,Summer,Antwerpen,Polo,Polo Men's Polo,Silver
35627,"Robert Emmett ""Bobby"" Fitzgerald",M,24,183,82,United States,USA,1948 Winter,1948,Winter,Sankt Moritz,Speed Skating,Speed Skating Men's 500 metres,Silver
35629,Colin John Fitzgerald,M,24,177,71,Australia,AUS,1980 Summer,1980,Summer,Moskva,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Bronze
35630,Darryl Stewart Fitzgerald,M,21,186,85,New Zealand,NZL,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Bronze
35631,Eamonn Fitzgerald,M,21,,,Ireland,IRL,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's Triple Jump,Gold
35632,"James Edward ""Ed"" Fitzgerald",M,29,180,79,United States,USA,1920 Summer,1920,Summer,Antwerpen,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
35636,"Joseph Francis ""Joe"" Fitzgerald",M,27,,81,United States,USA,1932 Winter,1932,Winter,Lake Placid,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
35644,Benita P. Fitzgerald-Brown (-Mosley),F,23,178,65,United States,USA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's 100 metres Hurdles,Gold
35647,"James Paul ""Jim"" Fitzpatrick",M,27,,,United States,USA,1920 Summer,1920,Summer,Antwerpen,Rugby,Rugby Men's Rugby,Gold
35648,"John Richardson ""Johnny"" Fitzpatrick",M,21,175,60,Canada,CAN,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
35651,Theresa Matauaina Fitzpatrick,F,21,168,75,New Zealand,NZL,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,Silver
35653,Casey J. FitzRandolph,M,27,180,79,United States,USA,2002 Winter,2002,Winter,Salt Lake City,Speed Skating,Speed Skating Men's 500 metres,Gold
5002,Paul Arets,M,,,,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Gymnastics,"Gymnastics Men's Team All-Around, Swedish System",Bronze
5018,Alessandro Argenton,M,27,172,63,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Gold
5018,Alessandro Argenton,M,35,172,63,Italy,ITA,1972 Summer,1972,Summer,Munich,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",Silver
5023,Joahnys Oscar Argilagos Prez,M,19,152,49,Cuba,CUB,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Light-Flyweight,Bronze
5027,"Edwin Yancey ""Eddie"" Argo",M,36,,,United States,USA,1932 Summer,1932,Summer,Los Angeles,Equestrianism,"Equestrianism Men's Three-Day Event, Team",Gold
5040,Antonius Budi Ariantho,M,24,170,66,Indonesia-1,INA,1996 Summer,1996,Summer,Atlanta,Badminton,Badminton Men's Doubles,Bronze
5058,"Marcus Mills Pomeroy ""Mark"" Arie",M,38,,,United States,USA,1920 Summer,1920,Summer,Antwerpen,Shooting,Shooting Men's Trap,Gold
5058,"Marcus Mills Pomeroy ""Mark"" Arie",M,38,,,United States,USA,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Trap, Team",Gold
5060,Luigi Arienti,M,23,168,65,Italy,ITA,1960 Summer,1960,Summer,Roma,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
5069,Yuko Arimori (-Wilson),F,25,166,47,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's Marathon,Silver
5069,Yuko Arimori (-Wilson),F,29,166,47,Japan,JPN,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's Marathon,Bronze
5074,Magomed Davudovich Aripgadzhiyev,M,26,185,81,Belarus,BLR,2004 Summer,2004,Summer,Athina,Boxing,Boxing Men's Light-Heavyweight,Silver
5077,Pedro Arispe,M,23,,,Uruguay,URU,1924 Summer,1924,Summer,Paris,Football,Football Men's Football,Gold
5077,Pedro Arispe,M,27,,,Uruguay,URU,1928 Summer,1928,Summer,Amsterdam,Football,Football Men's Football,Gold
5093,William Peixoto Arjona,M,37,186,78,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,Gold
5102,Anna Valeryevna Arkhipova,F,31,176,63,Russia,RUS,2004 Summer,2004,Summer,Athina,Basketball,Basketball Women's Basketball,Bronze
5106,Vasyl Albertovych Arkhypenko,M,23,178,65,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 400 metres Hurdles,Silver
5117,Tobias Arlt,M,26,178,77,Germany-1,GER,2014 Winter,2014,Winter,Sochi,Luge,Luge Mixed (Men)'s Doubles,Gold
5117,Tobias Arlt,M,26,178,77,Germany,GER,2014 Winter,2014,Winter,Sochi,Luge,Luge Mixed Team Relay,Gold
5125,Mario Armano,M,21,180,85,Italy-1,ITA,1968 Winter,1968,Winter,Grenoble,Bobsleigh,Bobsleigh Men's Four,Gold
5128,Dumitru Armel,M,,,,Romania,ROU,1924 Summer,1924,Summer,Paris,Rugby,Rugby Men's Rugby,Bronze
5129,Mihaela Armescu,F,20,180,74,Romania,ROU,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Women's Coxed Eights,Silver
